,Species1,Species2,Rank,Similarity,Locus
484,mManPen7,mNeoNeb1,100,0.03484331530072215,IGK
485,mManPen7,mNycCou1,100,0.0,IGK
486,mManPen7,mOrcOrc1,100,0.0,IGK
487,mManPen7,mPerMan1.0,100,0.0,IGK
488,mManPen7,mPhoSin1,100,0.0,IGK
489,mManPen7,mPumCon1.1,100,0.01804961665640569,IGK
490,mManPen7,mSorAra2,100,0.0,IGK
491,mManPen7,mThoBot1.0,100,0.0,IGK
492,mManPen7,mUrsAme1.0,100,0.013901310884872644,IGK
493,mManPen7,mZalCal1,100,0.020808118881943134,IGK
494,mMarMar1,mMelMel3,100,0.6855112611925516,IGK
495,mMarMar1,mMicCal1.0,100,0.0,IGK
496,mMarMar1,mMirAng1,100,0.5889903583694196,IGK
497,mMarMar1,mMusAve1,100,0.0,IGK
498,mMarMar1,mMusLut2,100,0.7765378799656825,IGK
499,mMarMar1,mMusNiv1,100,0.7252156363107638,IGK
500,mMarMar1,mNeoNeb1,100,0.14401685108760454,IGK
501,mMarMar1,mNycCou1,100,0.008573176678369605,IGK
502,mMarMar1,mOrcOrc1,100,0.0,IGK
503,mMarMar1,mPerMan1.0,100,0.0,IGK
504,mMarMar1,mPhoSin1,100,0.0,IGK
505,mMarMar1,mPumCon1.1,100,0.10688605184982926,IGK
506,mMarMar1,mSorAra2,100,0.0,IGK
507,mMarMar1,mThoBot1.0,100,0.0,IGK
508,mMarMar1,mUrsAme1.0,100,0.5007566683317948,IGK
509,mMarMar1,mZalCal1,100,0.2561908086547584,IGK
510,mMelMel3,mMicCal1.0,100,0.0,IGK
511,mMelMel3,mMirAng1,100,0.4004390764884299,IGK
512,mMelMel3,mMusAve1,100,0.0,IGK
513,mMelMel3,mMusLut2,100,0.6309602879179261,IGK
514,mMelMel3,mMusNiv1,100,0.5629303503225199,IGK
515,mMelMel3,mNeoNeb1,100,0.10718624869585991,IGK
516,mMelMel3,mNycCou1,100,0.0,IGK
517,mMelMel3,mOrcOrc1,100,0.0,IGK
518,mMelMel3,mPerMan1.0,100,0.0,IGK
519,mMelMel3,mPhoSin1,100,0.02545579624097167,IGK
520,mMelMel3,mPumCon1.1,100,0.09358233507767481,IGK
521,mMelMel3,mSorAra2,100,0.0,IGK
522,mMelMel3,mThoBot1.0,100,0.0,IGK
523,mMelMel3,mUrsAme1.0,100,0.33424226237410193,IGK
524,mMelMel3,mZalCal1,100,0.21023849497094987,IGK
525,mMicCal1.0,mMirAng1,100,0.0,IGK
526,mMicCal1.0,mMusAve1,100,0.0,IGK
527,mMicCal1.0,mMusLut2,100,0.0,IGK
528,mMicCal1.0,mMusNiv1,100,0.0,IGK
529,mMicCal1.0,mNeoNeb1,100,0.0,IGK
530,mMicCal1.0,mNycCou1,100,0.0,IGK
531,mMicCal1.0,mOrcOrc1,100,0.0,IGK
532,mMicCal1.0,mPerMan1.0,100,0.052094060764444984,IGK
533,mMicCal1.0,mPhoSin1,100,0.0,IGK
534,mMicCal1.0,mPumCon1.1,100,0.0,IGK
535,mMicCal1.0,mSorAra2,100,0.0,IGK
536,mMicCal1.0,mThoBot1.0,100,0.0,IGK
537,mMicCal1.0,mUrsAme1.0,100,0.0,IGK
538,mMicCal1.0,mZalCal1,100,0.0,IGK
539,mMirAng1,mMusAve1,100,0.0,IGK
540,mMirAng1,mMusLut2,100,0.5178135842650353,IGK
541,mMirAng1,mMusNiv1,100,0.5133233000952644,IGK
542,mMirAng1,mNeoNeb1,100,0.2544251821134368,IGK
543,mMirAng1,mNycCou1,100,0.0,IGK
544,mMirAng1,mOrcOrc1,100,0.0,IGK
545,mMirAng1,mPerMan1.0,100,0.0,IGK
546,mMirAng1,mPhoSin1,100,0.0,IGK
547,mMirAng1,mPumCon1.1,100,0.19380394046766566,IGK
548,mMirAng1,mSorAra2,100,0.0,IGK
549,mMirAng1,mThoBot1.0,100,0.0,IGK
550,mMirAng1,mUrsAme1.0,100,0.706023438084058,IGK
551,mMirAng1,mZalCal1,100,0.6741272996137733,IGK
552,mMusAve1,mMusLut2,100,0.0,IGK
553,mMusAve1,mMusNiv1,100,0.0,IGK
554,mMusAve1,mNeoNeb1,100,0.0,IGK
555,mMusAve1,mNycCou1,100,0.0,IGK
556,mMusAve1,mOrcOrc1,100,0.0,IGK
557,mMusAve1,mPerMan1.0,100,0.0,IGK
558,mMusAve1,mPhoSin1,100,0.0,IGK
559,mMusAve1,mPumCon1.1,100,0.0,IGK
560,mMusAve1,mSorAra2,100,0.0,IGK
561,mMusAve1,mThoBot1.0,100,0.0,IGK
562,mMusAve1,mUrsAme1.0,100,0.0,IGK
563,mMusAve1,mZalCal1,100,0.0,IGK
564,mMusLut2,mMusNiv1,100,0.9526999936991198,IGK
565,mMusLut2,mNeoNeb1,100,0.12753843177102442,IGK
566,mMusLut2,mNycCou1,100,0.0,IGK
567,mMusLut2,mOrcOrc1,100,0.0,IGK
568,mMusLut2,mPerMan1.0,100,0.0,IGK
569,mMusLut2,mPhoSin1,100,0.0,IGK
570,mMusLut2,mPumCon1.1,100,0.11067266641666118,IGK
571,mMusLut2,mSorAra2,100,0.0,IGK
572,mMusLut2,mThoBot1.0,100,0.0,IGK
573,mMusLut2,mUrsAme1.0,100,0.4628988955045896,IGK
574,mMusLut2,mZalCal1,100,0.27879405494740117,IGK
575,mMusNiv1,mNeoNeb1,100,0.11997771011185004,IGK
576,mMusNiv1,mNycCou1,100,0.0,IGK
577,mMusNiv1,mOrcOrc1,100,0.0,IGK
578,mMusNiv1,mPerMan1.0,100,0.0,IGK
579,mMusNiv1,mPhoSin1,100,0.0,IGK
580,mMusNiv1,mPumCon1.1,100,0.09674459680156886,IGK
581,mMusNiv1,mSorAra2,100,0.0,IGK
582,mMusNiv1,mThoBot1.0,100,0.0,IGK
583,mMusNiv1,mUrsAme1.0,100,0.49834064255059296,IGK
584,mMusNiv1,mZalCal1,100,0.26669911639117455,IGK
585,mNeoNeb1,mNycCou1,100,0.0,IGK
586,mNeoNeb1,mOrcOrc1,100,0.0,IGK
587,mNeoNeb1,mPerMan1.0,100,0.0,IGK
588,mNeoNeb1,mPhoSin1,100,0.0,IGK
589,mNeoNeb1,mPumCon1.1,100,0.998195421611449,IGK
590,mNeoNeb1,mSorAra2,100,0.0,IGK
591,mNeoNeb1,mThoBot1.0,100,0.0,IGK
592,mNeoNeb1,mUrsAme1.0,100,0.294350005656183,IGK
593,mNeoNeb1,mZalCal1,100,0.16999414425248532,IGK
594,mNycCou1,mOrcOrc1,100,0.0,IGK
595,mNycCou1,mPerMan1.0,100,0.0,IGK
596,mNycCou1,mPhoSin1,100,0.0,IGK
597,mNycCou1,mPumCon1.1,100,0.0,IGK
598,mNycCou1,mSorAra2,100,0.0,IGK
599,mNycCou1,mThoBot1.0,100,0.0,IGK
600,mNycCou1,mUrsAme1.0,100,0.0,IGK
601,mNycCou1,mZalCal1,100,0.0,IGK
602,mOrcOrc1,mPerMan1.0,100,0.0,IGK
603,mOrcOrc1,mPhoSin1,100,0.7006304233437408,IGK
604,mOrcOrc1,mPumCon1.1,100,0.0,IGK
605,mOrcOrc1,mSorAra2,100,0.0,IGK
606,mOrcOrc1,mThoBot1.0,100,0.0,IGK
607,mOrcOrc1,mUrsAme1.0,100,0.0,IGK
608,mOrcOrc1,mZalCal1,100,0.0,IGK
609,mPerMan1.0,mPhoSin1,100,0.0,IGK
610,mPerMan1.0,mPumCon1.1,100,0.0,IGK
611,mPerMan1.0,mSorAra2,100,0.0,IGK
612,mPerMan1.0,mThoBot1.0,100,0.0,IGK
613,mPerMan1.0,mUrsAme1.0,100,0.0,IGK
614,mPerMan1.0,mZalCal1,100,0.0,IGK
615,mPhoSin1,mPumCon1.1,100,0.0,IGK
616,mPhoSin1,mSorAra2,100,0.0,IGK
617,mPhoSin1,mThoBot1.0,100,0.0,IGK
618,mPhoSin1,mUrsAme1.0,100,0.0,IGK
619,mPhoSin1,mZalCal1,100,0.0,IGK
620,mPumCon1.1,mSorAra2,100,0.0,IGK
621,mPumCon1.1,mThoBot1.0,100,0.0,IGK
622,mPumCon1.1,mUrsAme1.0,100,0.30606231017138386,IGK
623,mPumCon1.1,mZalCal1,100,0.11635116596909627,IGK
624,mSorAra2,mThoBot1.0,100,0.0,IGK
625,mSorAra2,mUrsAme1.0,100,0.0,IGK
626,mSorAra2,mZalCal1,100,0.0,IGK
627,mThoBot1.0,mUrsAme1.0,100,0.0,IGK
628,mThoBot1.0,mZalCal1,100,0.0,IGK
629,mUrsAme1.0,mZalCal1,100,0.4970922294228441,IGK
0,UrsArc2.0,mEquCab1,100,0.01759913334487299,IGK
1,mBalAcu1,mEquCab1,100,0.04769049095884803,IGK
2,mBosTau,mEquCab1,100,0.019607400916768932,IGK
3,mCamDro1,mEquCab1,100,0.06350520487644079,IGK
4,mCanLor1,mEquCab1,100,0.0319777216819575,IGK
5,mChiNiv1,mEquCab1,100,0.0,IGK
6,mCynVol1,mEquCab1,100,0.009620187003270785,IGK
7,mDasNov1,mEquCab1,100,0.008305716644048685,IGK
8,mDipMer1.0,mEquCab1,100,0.0,IGK
9,mEleMax1,mEquCab1,100,0.006053598237483428,IGK
10,mEriEur2,mEquCab1,100,0.0,IGK
11,mHetBru1,mEquCab1,100,0.0,IGK
12,mHipAmp2,mEquCab1,100,0.047354082808307815,IGK
13,mLemCat1,mEquCab1,100,0.05403714693674462,IGK
14,mLutLut1,mEquCab1,100,0.012301103681669392,IGK
15,mLynCan4,mEquCab1,100,0.0,IGK
16,mLynRuf1,mEquCab1,100,0.05203947991206127,IGK
17,mMacEug1,mEquCab1,100,0.0,IGK
18,mManPen7,mEquCab1,100,0.02040824995822202,IGK
19,mMarMar1,mEquCab1,100,0.0118965861102708,IGK
20,mMelMel3,mEquCab1,100,0.012168703105133542,IGK
21,mMicCal1.0,mEquCab1,100,0.0,IGK
22,mMirAng1,mEquCab1,100,0.0430411516970313,IGK
23,mMusAve1,mEquCab1,100,0.0,IGK
24,mMusLut2,mEquCab1,100,0.011902838985389103,IGK
25,mMusNiv1,mEquCab1,100,0.0104806120990367,IGK
26,mNeoNeb1,mEquCab1,100,0.02295225413309073,IGK
27,mNycCou1,mEquCab1,100,0.007267143808299655,IGK
28,mOrcOrc1,mEquCab1,100,0.04188561212823722,IGK
29,mPerMan1.0,mEquCab1,100,0.0,IGK
30,mPhoSin1,mEquCab1,100,0.027405897508228715,IGK
31,mPumCon1.1,mEquCab1,100,0.04386384490469131,IGK
32,mSorAra2,mEquCab1,100,0.0,IGK
33,mThoBot1.0,mEquCab1,100,0.0,IGK
34,mUrsAme1.0,mEquCab1,100,0.016779732861240244,IGK
35,mZalCal1,mEquCab1,100,0.02360061595178596,IGK
36,UrsArc2.0,mSusScr2,100,0.017643477735233185,IGK
37,mBalAcu1,mSusScr2,100,0.03629297842171174,IGK
38,mBosTau,mSusScr2,100,0.021441861212271755,IGK
39,mCamDro1,mSusScr2,100,0.028279965070805227,IGK
40,mCanLor1,mSusScr2,100,0.0,IGK
41,mChiNiv1,mSusScr2,100,0.0,IGK
42,mCynVol1,mSusScr2,100,0.0,IGK
43,mDasNov1,mSusScr2,100,0.007452011222831576,IGK
44,mDipMer1.0,mSusScr2,100,0.0,IGK
45,mEleMax1,mSusScr2,100,0.0,IGK
46,mEriEur2,mSusScr2,100,0.0,IGK
47,mHetBru1,mSusScr2,100,0.0,IGK
48,mHipAmp2,mSusScr2,100,0.059737424587755356,IGK
49,mLemCat1,mSusScr2,100,0.0,IGK
50,mLutLut1,mSusScr2,100,0.007177761958687542,IGK
51,mLynCan4,mSusScr2,100,0.0,IGK
52,mLynRuf1,mSusScr2,100,0.021772439091499157,IGK
53,mMacEug1,mSusScr2,100,0.0,IGK
54,mManPen7,mSusScr2,100,0.0,IGK
55,mMarMar1,mSusScr2,100,0.006989358218340295,IGK
56,mMelMel3,mSusScr2,100,0.016502348782037397,IGK
57,mMicCal1.0,mSusScr2,100,0.0,IGK
58,mMirAng1,mSusScr2,100,0.020697996539963896,IGK
59,mMusAve1,mSusScr2,100,0.0,IGK
60,mMusLut2,mSusScr2,100,0.006993992382928269,IGK
61,mMusNiv1,mSusScr2,100,0.006207863376411157,IGK
62,mNeoNeb1,mSusScr2,100,0.02132958481882312,IGK
63,mNycCou1,mSusScr2,100,0.0,IGK
64,mOrcOrc1,mSusScr2,100,0.0,IGK
65,mPerMan1.0,mSusScr2,100,0.0,IGK
66,mPhoSin1,mSusScr2,100,0.0,IGK
67,mPumCon1.1,mSusScr2,100,0.020847146303060404,IGK
68,mSorAra2,mSusScr2,100,0.0,IGK
69,mThoBot1.0,mSusScr2,100,0.0,IGK
70,mUrsAme1.0,mSusScr2,100,0.016840434794447152,IGK
71,mZalCal1,mSusScr2,100,0.023323913865161416,IGK
72,mEquCab1,mSusScr2,100,0.006801208129326993,IGK
