,Species1,Species2,Rank,Similarity,Locus
481,mLutLut1,mMusNiv1,100,0.8937613343507538,TRA
482,mLutLut1,mMyoDau2,100,0.01481981575128396,TRA
483,mLutLut1,mMyoYum1.0,100,0.0,TRA
484,mLutLut1,mNeoNeb1,100,0.1968879627092716,TRA
485,mLutLut1,mNycCou1,100,0.0,TRA
486,mLutLut1,mOrcOrc1,100,0.06535633952676569,TRA
487,mLutLut1,mPerMan1.0,100,0.0,TRA
488,mLutLut1,mPleAur1,100,0.0,TRA
489,mLutLut1,mPumCon1.1,100,0.2304517670631534,TRA
490,mLutLut1,mSorAra2,100,0.0,TRA
491,mLutLut1,mThoBot1.0,100,0.0,TRA
492,mLutLut1,mZalCal1,100,0.6086047346132533,TRA
493,mLynCan4,mLynRuf1,100,0.9984707317099115,TRA
494,mLynCan4,mManPen7,100,0.04746602613734426,TRA
495,mLynCan4,mMarMar1,100,0.1883473315612932,TRA
496,mLynCan4,mMelMel3,100,0.1609323051114051,TRA
497,mLynCan4,mMicCal1.0,100,0.0,TRA
498,mLynCan4,mMirAng1,100,0.26649565934145847,TRA
499,mLynCan4,mMusErm1,100,0.20622080930663605,TRA
500,mLynCan4,mMusLut2,100,0.23030300237710333,TRA
501,mLynCan4,mMusNiv1,100,0.18022599559223063,TRA
502,mLynCan4,mMyoDau2,100,0.0,TRA
503,mLynCan4,mMyoYum1.0,100,0.007832633721598857,TRA
504,mLynCan4,mNeoNeb1,100,0.9922274629248871,TRA
505,mLynCan4,mNycCou1,100,0.0,TRA
506,mLynCan4,mOrcOrc1,100,0.07229043279935365,TRA
507,mLynCan4,mPerMan1.0,100,0.0,TRA
508,mLynCan4,mPleAur1,100,0.0,TRA
509,mLynCan4,mPumCon1.1,100,0.9979763471475085,TRA
510,mLynCan4,mSorAra2,100,0.0,TRA
511,mLynCan4,mThoBot1.0,100,0.0,TRA
512,mLynCan4,mZalCal1,100,0.33339016824632955,TRA
513,mLynRuf1,mManPen7,100,0.03888879272800623,TRA
514,mLynRuf1,mMarMar1,100,0.18750623271530006,TRA
515,mLynRuf1,mMelMel3,100,0.12802891786710902,TRA
516,mLynRuf1,mMicCal1.0,100,0.0,TRA
517,mLynRuf1,mMirAng1,100,0.28197665326185173,TRA
518,mLynRuf1,mMusErm1,100,0.15684619943770473,TRA
519,mLynRuf1,mMusLut2,100,0.1442456744332136,TRA
520,mLynRuf1,mMusNiv1,100,0.16647886321242894,TRA
521,mLynRuf1,mMyoDau2,100,0.007735502588238482,TRA
522,mLynRuf1,mMyoYum1.0,100,0.0,TRA
523,mLynRuf1,mNeoNeb1,100,0.9911448788973504,TRA
524,mLynRuf1,mNycCou1,100,0.0,TRA
525,mLynRuf1,mOrcOrc1,100,0.07611317686394224,TRA
526,mLynRuf1,mPerMan1.0,100,0.0,TRA
527,mLynRuf1,mPleAur1,100,0.0,TRA
528,mLynRuf1,mPumCon1.1,100,0.9972415722774889,TRA
529,mLynRuf1,mSorAra2,100,0.0,TRA
530,mLynRuf1,mThoBot1.0,100,0.0,TRA
531,mLynRuf1,mZalCal1,100,0.32860375548619025,TRA
532,mManPen7,mMarMar1,100,0.019539451413814614,TRA
533,mManPen7,mMelMel3,100,0.021816078865156407,TRA
534,mManPen7,mMicCal1.0,100,0.0,TRA
535,mManPen7,mMirAng1,100,0.039454429788800253,TRA
536,mManPen7,mMusErm1,100,0.010444605112031293,TRA
537,mManPen7,mMusLut2,100,0.010415155935057756,TRA
538,mManPen7,mMusNiv1,100,0.010545090800549141,TRA
539,mManPen7,mMyoDau2,100,0.0,TRA
540,mManPen7,mMyoYum1.0,100,0.0,TRA
541,mManPen7,mNeoNeb1,100,0.02943575762581528,TRA
542,mManPen7,mNycCou1,100,0.0,TRA
543,mManPen7,mOrcOrc1,100,0.03278076348422555,TRA
544,mManPen7,mPerMan1.0,100,0.0,TRA
545,mManPen7,mPleAur1,100,0.0,TRA
546,mManPen7,mPumCon1.1,100,0.01644055614910901,TRA
547,mManPen7,mSorAra2,100,0.0,TRA
548,mManPen7,mThoBot1.0,100,0.0,TRA
549,mManPen7,mZalCal1,100,0.03995412707687519,TRA
550,mMarMar1,mMelMel3,100,0.831883093850077,TRA
551,mMarMar1,mMicCal1.0,100,0.0,TRA
552,mMarMar1,mMirAng1,100,0.6189552433062084,TRA
553,mMarMar1,mMusErm1,100,0.8200801042750461,TRA
554,mMarMar1,mMusLut2,100,0.8234274493521009,TRA
555,mMarMar1,mMusNiv1,100,0.8039145830913892,TRA
556,mMarMar1,mMyoDau2,100,0.09610645779051238,TRA
557,mMarMar1,mMyoYum1.0,100,0.09186670693330527,TRA
558,mMarMar1,mNeoNeb1,100,0.1490993989872088,TRA
559,mMarMar1,mNycCou1,100,0.006715460165896421,TRA
560,mMarMar1,mOrcOrc1,100,0.04771901532170346,TRA
561,mMarMar1,mPerMan1.0,100,0.0,TRA
562,mMarMar1,mPleAur1,100,0.006745256206967898,TRA
563,mMarMar1,mPumCon1.1,100,0.20214355467714185,TRA
564,mMarMar1,mSorAra2,100,0.0,TRA
565,mMarMar1,mThoBot1.0,100,0.0,TRA
566,mMarMar1,mZalCal1,100,0.5750829258458063,TRA
567,mMelMel3,mMicCal1.0,100,0.0,TRA
568,mMelMel3,mMirAng1,100,0.6384352108529903,TRA
569,mMelMel3,mMusErm1,100,0.8620615774154079,TRA
570,mMelMel3,mMusLut2,100,0.875056796900049,TRA
571,mMelMel3,mMusNiv1,100,0.8424767405318787,TRA
572,mMelMel3,mMyoDau2,100,0.0,TRA
573,mMelMel3,mMyoYum1.0,100,0.0,TRA
574,mMelMel3,mNeoNeb1,100,0.16388541645273544,TRA
575,mMelMel3,mNycCou1,100,0.0,TRA
576,mMelMel3,mOrcOrc1,100,0.043693365386923595,TRA
577,mMelMel3,mPerMan1.0,100,0.0,TRA
578,mMelMel3,mPleAur1,100,0.0,TRA
579,mMelMel3,mPumCon1.1,100,0.1780804562202053,TRA
580,mMelMel3,mSorAra2,100,0.0,TRA
581,mMelMel3,mThoBot1.0,100,0.0,TRA
582,mMelMel3,mZalCal1,100,0.587401426464838,TRA
583,mMicCal1.0,mMirAng1,100,0.0,TRA
584,mMicCal1.0,mMusErm1,100,0.0,TRA
585,mMicCal1.0,mMusLut2,100,0.0,TRA
586,mMicCal1.0,mMusNiv1,100,0.0,TRA
587,mMicCal1.0,mMyoDau2,100,0.0,TRA
588,mMicCal1.0,mMyoYum1.0,100,0.0,TRA
589,mMicCal1.0,mNeoNeb1,100,0.0,TRA
590,mMicCal1.0,mNycCou1,100,0.0,TRA
591,mMicCal1.0,mOrcOrc1,100,0.0,TRA
592,mMicCal1.0,mPerMan1.0,100,0.12485331408782763,TRA
593,mMicCal1.0,mPleAur1,100,0.0,TRA
594,mMicCal1.0,mPumCon1.1,100,0.0,TRA
595,mMicCal1.0,mSorAra2,100,0.0,TRA
596,mMicCal1.0,mThoBot1.0,100,0.0,TRA
597,mMicCal1.0,mZalCal1,100,0.0,TRA
598,mMirAng1,mMusErm1,100,0.6516169637088534,TRA
599,mMirAng1,mMusLut2,100,0.6518315006176008,TRA
600,mMirAng1,mMusNiv1,100,0.6364998287411132,TRA
601,mMirAng1,mMyoDau2,100,0.0,TRA
602,mMirAng1,mMyoYum1.0,100,0.0,TRA
603,mMirAng1,mNeoNeb1,100,0.26476915625744,TRA
604,mMirAng1,mNycCou1,100,0.0,TRA
605,mMirAng1,mOrcOrc1,100,0.03319884596804455,TRA
606,mMirAng1,mPerMan1.0,100,0.0,TRA
607,mMirAng1,mPleAur1,100,0.013272178304485691,TRA
608,mMirAng1,mPumCon1.1,100,0.2963985457859881,TRA
609,mMirAng1,mSorAra2,100,0.0,TRA
610,mMirAng1,mThoBot1.0,100,0.0,TRA
611,mMirAng1,mZalCal1,100,0.9013535044034579,TRA
612,mMusErm1,mMusLut2,100,0.9715217676374279,TRA
613,mMusErm1,mMusNiv1,100,0.9559318285235123,TRA
614,mMusErm1,mMyoDau2,100,0.012979659973382438,TRA
615,mMusErm1,mMyoYum1.0,100,0.006273945235206205,TRA
616,mMusErm1,mNeoNeb1,100,0.1870474629982271,TRA
617,mMusErm1,mNycCou1,100,0.0,TRA
618,mMusErm1,mOrcOrc1,100,0.057373301363776226,TRA
619,mMusErm1,mPerMan1.0,100,0.0,TRA
620,mMusErm1,mPleAur1,100,0.0,TRA
621,mMusErm1,mPumCon1.1,100,0.21636929101568744,TRA
622,mMusErm1,mSorAra2,100,0.0,TRA
623,mMusErm1,mThoBot1.0,100,0.0,TRA
624,mMusErm1,mZalCal1,100,0.6467715045278657,TRA
625,mMusLut2,mMusNiv1,100,0.9701427729869883,TRA
626,mMusLut2,mMyoDau2,100,0.013434586410305137,TRA
627,mMusLut2,mMyoYum1.0,100,0.007655635232513355,TRA
628,mMusLut2,mNeoNeb1,100,0.1931807277229976,TRA
629,mMusLut2,mNycCou1,100,0.0,TRA
630,mMusLut2,mOrcOrc1,100,0.026582488015983168,TRA
631,mMusLut2,mPerMan1.0,100,0.0,TRA
632,mMusLut2,mPleAur1,100,0.0,TRA
633,mMusLut2,mPumCon1.1,100,0.221639579485993,TRA
634,mMusLut2,mSorAra2,100,0.0,TRA
635,mMusLut2,mThoBot1.0,100,0.0,TRA
636,mMusLut2,mZalCal1,100,0.5854246852874893,TRA
637,mMusNiv1,mMyoDau2,100,0.013111625978917005,TRA
638,mMusNiv1,mMyoYum1.0,100,0.007539805349322982,TRA
639,mMusNiv1,mNeoNeb1,100,0.20740918017533044,TRA
640,mMusNiv1,mNycCou1,100,0.0,TRA
641,mMusNiv1,mOrcOrc1,100,0.050250388838566265,TRA
642,mMusNiv1,mPerMan1.0,100,0.0,TRA
643,mMusNiv1,mPleAur1,100,0.0,TRA
644,mMusNiv1,mPumCon1.1,100,0.210879281631556,TRA
645,mMusNiv1,mSorAra2,100,0.0,TRA
646,mMusNiv1,mThoBot1.0,100,0.0,TRA
647,mMusNiv1,mZalCal1,100,0.576850561252169,TRA
648,mMyoDau2,mMyoYum1.0,100,0.7722098355327338,TRA
649,mMyoDau2,mNeoNeb1,100,0.0,TRA
650,mMyoDau2,mNycCou1,100,0.0,TRA
651,mMyoDau2,mOrcOrc1,100,0.0,TRA
652,mMyoDau2,mPerMan1.0,100,0.0,TRA
653,mMyoDau2,mPleAur1,100,0.35098514482833737,TRA
654,mMyoDau2,mPumCon1.1,100,0.0,TRA
655,mMyoDau2,mSorAra2,100,0.0,TRA
656,mMyoDau2,mThoBot1.0,100,0.0,TRA
657,mMyoDau2,mZalCal1,100,0.0,TRA
658,mMyoYum1.0,mNeoNeb1,100,0.0,TRA
659,mMyoYum1.0,mNycCou1,100,0.0,TRA
660,mMyoYum1.0,mOrcOrc1,100,0.01952030818805036,TRA
661,mMyoYum1.0,mPerMan1.0,100,0.0,TRA
662,mMyoYum1.0,mPleAur1,100,0.40734645142682047,TRA
663,mMyoYum1.0,mPumCon1.1,100,0.0,TRA
664,mMyoYum1.0,mSorAra2,100,0.0,TRA
665,mMyoYum1.0,mThoBot1.0,100,0.0,TRA
666,mMyoYum1.0,mZalCal1,100,0.007797869803790943,TRA
667,mNeoNeb1,mNycCou1,100,0.0,TRA
668,mNeoNeb1,mOrcOrc1,100,0.06920824996900266,TRA
669,mNeoNeb1,mPerMan1.0,100,0.0,TRA
670,mNeoNeb1,mPleAur1,100,0.012527389857423002,TRA
671,mNeoNeb1,mPumCon1.1,100,0.9921077273574218,TRA
672,mNeoNeb1,mSorAra2,100,0.0,TRA
673,mNeoNeb1,mThoBot1.0,100,0.0,TRA
674,mNeoNeb1,mZalCal1,100,0.24575721873056633,TRA
675,mNycCou1,mOrcOrc1,100,0.0,TRA
676,mNycCou1,mPerMan1.0,100,0.005234019301802341,TRA
677,mNycCou1,mPleAur1,100,0.0,TRA
678,mNycCou1,mPumCon1.1,100,0.0,TRA
679,mNycCou1,mSorAra2,100,0.0,TRA
680,mNycCou1,mThoBot1.0,100,0.0,TRA
681,mNycCou1,mZalCal1,100,0.00923166783426768,TRA
682,mOrcOrc1,mPerMan1.0,100,0.0,TRA
683,mOrcOrc1,mPleAur1,100,0.0,TRA
684,mOrcOrc1,mPumCon1.1,100,0.06092748856191083,TRA
685,mOrcOrc1,mSorAra2,100,0.0,TRA
686,mOrcOrc1,mThoBot1.0,100,0.0,TRA
687,mOrcOrc1,mZalCal1,100,0.053484466178256314,TRA
688,mPerMan1.0,mPleAur1,100,0.0,TRA
689,mPerMan1.0,mPumCon1.1,100,0.0,TRA
690,mPerMan1.0,mSorAra2,100,0.0,TRA
691,mPerMan1.0,mThoBot1.0,100,0.0,TRA
692,mPerMan1.0,mZalCal1,100,0.0,TRA
693,mPleAur1,mPumCon1.1,100,0.0,TRA
694,mPleAur1,mSorAra2,100,0.0,TRA
695,mPleAur1,mThoBot1.0,100,0.0,TRA
696,mPleAur1,mZalCal1,100,0.0,TRA
697,mPumCon1.1,mSorAra2,100,0.0,TRA
698,mPumCon1.1,mThoBot1.0,100,0.0,TRA
699,mPumCon1.1,mZalCal1,100,0.3731103631015351,TRA
700,mSorAra2,mThoBot1.0,100,0.0,TRA
701,mSorAra2,mZalCal1,100,0.0,TRA
702,mThoBot1.0,mZalCal1,100,0.0,TRA
0,mBalAcu1,mEquCab1,100,0.2641248399860483,TRA
1,mBosTau,mEquCab1,100,0.015133427821308876,TRA
2,mCamDro1,mEquCab1,100,0.22798568768755015,TRA
3,mCanLor1,mEquCab1,100,0.12791344724430326,TRA
4,mChiNiv1,mEquCab1,100,0.0,TRA
5,mCorTow1.0,mEquCab1,100,0.03538294466485299,TRA
6,mCynVol1,mEquCab1,100,0.1476874841349251,TRA
7,mDasNov1,mEquCab1,100,0.02911182905712934,TRA
8,mDicBic1,mEquCab1,100,0.394293596505339,TRA
9,mDipMer1.0,mEquCab1,100,0.0,TRA
10,mEleMax1,mEquCab1,100,0.0025595414436446334,TRA
11,mEptNil1,mEquCab1,100,0.05245758475509292,TRA
12,mEriEur2,mEquCab1,100,0.0,TRA
13,mHetBru1,mEquCab1,100,0.0,TRA
14,mHipAmp2,mEquCab1,100,0.2198089929294508,TRA
15,mLemCat1,mEquCab1,100,0.2361308844281262,TRA
16,mLutLut1,mEquCab1,100,0.1553941745923316,TRA
17,mLynCan4,mEquCab1,100,0.11726426149846791,TRA
18,mLynRuf1,mEquCab1,100,0.10835662831147036,TRA
19,mManPen7,mEquCab1,100,0.17480556965086186,TRA
20,mMarMar1,mEquCab1,100,0.13339434799734046,TRA
21,mMelMel3,mEquCab1,100,0.10924176829988547,TRA
22,mMicCal1.0,mEquCab1,100,0.0,TRA
23,mMirAng1,mEquCab1,100,0.17577838841818488,TRA
24,mMusErm1,mEquCab1,100,0.11168331129339365,TRA
25,mMusLut2,mEquCab1,100,0.12138500872210048,TRA
26,mMusNiv1,mEquCab1,100,0.13678982370994214,TRA
27,mMyoDau2,mEquCab1,100,0.020222508759966756,TRA
28,mMyoYum1.0,mEquCab1,100,0.03536676735053039,TRA
29,mNeoNeb1,mEquCab1,100,0.1208132034911939,TRA
30,mNycCou1,mEquCab1,100,0.017038263896100348,TRA
31,mOrcOrc1,mEquCab1,100,0.15809413215234633,TRA
32,mPerMan1.0,mEquCab1,100,0.0,TRA
33,mPleAur1,mEquCab1,100,0.0362459485896596,TRA
34,mPumCon1.1,mEquCab1,100,0.1472539098945603,TRA
35,mSorAra2,mEquCab1,100,0.0,TRA
36,mThoBot1.0,mEquCab1,100,0.0,TRA
37,mZalCal1,mEquCab1,100,0.17905149660915443,TRA
38,mBalAcu1,mSusScr2,100,0.11022336204188496,TRA
39,mBosTau,mSusScr2,100,0.0,TRA
40,mCamDro1,mSusScr2,100,0.08189231950541764,TRA
41,mCanLor1,mSusScr2,100,0.0,TRA
42,mChiNiv1,mSusScr2,100,0.0,TRA
43,mCorTow1.0,mSusScr2,100,0.0,TRA
44,mCynVol1,mSusScr2,100,0.0,TRA
45,mDasNov1,mSusScr2,100,0.0,TRA
46,mDicBic1,mSusScr2,100,0.10406452463778094,TRA
47,mDipMer1.0,mSusScr2,100,0.0,TRA
48,mEleMax1,mSusScr2,100,0.0,TRA
49,mEptNil1,mSusScr2,100,0.0,TRA
50,mEriEur2,mSusScr2,100,0.0,TRA
51,mHetBru1,mSusScr2,100,0.0,TRA
52,mHipAmp2,mSusScr2,100,0.21758888653011857,TRA
53,mLemCat1,mSusScr2,100,0.0,TRA
54,mLutLut1,mSusScr2,100,0.0,TRA
55,mLynCan4,mSusScr2,100,0.0,TRA
56,mLynRuf1,mSusScr2,100,0.0,TRA
57,mManPen7,mSusScr2,100,0.0,TRA
58,mMarMar1,mSusScr2,100,0.0,TRA
59,mMelMel3,mSusScr2,100,0.0,TRA
60,mMicCal1.0,mSusScr2,100,0.0,TRA
61,mMirAng1,mSusScr2,100,0.0,TRA
62,mMusErm1,mSusScr2,100,0.0,TRA
63,mMusLut2,mSusScr2,100,0.0,TRA
64,mMusNiv1,mSusScr2,100,0.0,TRA
65,mMyoDau2,mSusScr2,100,0.0,TRA
66,mMyoYum1.0,mSusScr2,100,0.0,TRA
67,mNeoNeb1,mSusScr2,100,0.0,TRA
68,mNycCou1,mSusScr2,100,0.0,TRA
69,mOrcOrc1,mSusScr2,100,0.21338363297844148,TRA
70,mPerMan1.0,mSusScr2,100,0.0,TRA
71,mPleAur1,mSusScr2,100,0.0,TRA
72,mPumCon1.1,mSusScr2,100,0.0,TRA
73,mSorAra2,mSusScr2,100,0.0,TRA
74,mThoBot1.0,mSusScr2,100,0.0,TRA
75,mZalCal1,mSusScr2,100,0.0,TRA
76,mEquCab1,mSusScr2,100,0.0842759404514913,TRA
